,Id,Title,Published_Date,Description,Tags,Views,Likes,Dislikes,Comments,Date,Time,LikestoViews,CommentstoViews,DislikestoViews,Combined_Metric
639,NXJkDlZw9kw,"Η ομιλία της Έλενας Καραγεωργοπούλου, υποψήφιας Ευρωβουλευτή (20/04/19)",2023-03-14 23:25:20+00:00,"Η Ομιλία της υποψήφιας Ευρωβουλευτή, Έλενας Καραγεωργοπούλου.

Συμβολαιογράφος, πρωτοστατεί στην μάχη για την εξυγίανση του σώματος των συμβολαιογράφων από υπόδικους κ επίορκους, η μόνη που έχει καταθέσει αίτηση ακύρωσης κατά των παράνομων πλειστηριασμών",[],55,4,0,0,2023-03-14,23:25:20,0.07272727272727272,0.0,0.0,25.75
640,RK03OfJVMtg,"Zωή Κωνσταντοπούλου, Χαλκίδα (12/05/19)",2023-03-14 23:25:11+00:00,,[],33,1,0,0,2023-03-14,23:25:11,0.030303030303030304,0.0,0.0,15.1
641,Fquxi9Qvwp8,Η Ζωή Κωνσταντοπούλου με την τελευταία επιζώσα του ολοκαυτώματος στο χωριό Λέχοβο (4/5/16),2023-03-14 23:24:29+00:00,,[],215,7,0,0,2023-03-14,23:24:29,0.03255813953488372,0.0,0.0,98.5
642,Au6yZEtCmNU,Συνέντευξη Τύπου της Πλεύσης Ελευθερίας στην 83η ΔΕΘ,2023-03-14 21:48:11+00:00,,[],255,13,0,0,2023-03-14,21:48:11,0.050980392156862744,0.0,0.0,118.0
643,6gdmH2TRMmw,Η ΠΛΕΥΣΗ ΕΛΕΥΘΕΡΙΑΣ ΚΑΛΕΙ ΤΟΥΣ ΠΟΛΙΤΕΣ ΣΤΗ ΘΕΣΣΑΛΟΝΙΚΗ,2023-03-14 21:47:56+00:00,,[],34,0,0,0,2023-03-14,21:47:56,0.0,0.0,0.0,15.3
644,WdeWScwSE7A,"Κύριε Τσίπρα, θα περιμένω να έρθετε να με συλλάβετε",2023-03-14 21:47:51+00:00,,[],130,7,0,0,2023-03-14,21:47:51,0.05384615384615385,0.0,0.0,60.25
645,D5iVn7HuHPg,H επίσημη παρουσίαση του Ευρωψηφοδελτίου της Πλεύσης Ελευθερίας (20/04/19),2023-03-14 21:47:20+00:00,"Σε μια θερμή εκδήλωση η Επικεφαλής της Πλεύση Ελευθερίας, Ζωή Κωνσταντοπούλου, παρουσίασε, το Σάββατο 20 Απριλίου 2019 στον κινηματογράφο Ααβόρα, τους υποψήφιους Ευρωβουλευτές, σηματοδοτώντας την έναρξη του αγώνα για τις Ευρωεκλογές.",[],103,3,0,0,2023-03-14,21:47:20,0.02912621359223301,0.0,0.0,47.1
646,C9bbTEIJN9w,To τηλεοπτικό σποτ της Πλεύσης Ελευθερίας,2023-03-14 21:46:57+00:00,,[],164,5,0,0,2023-03-14,21:46:57,0.03048780487804878,0.0,0.0,75.05
647,CmDCVN6SUJ4,Tο νέο σποτ της Πλεύσης Ελευθερίας για τις Ευρωεκλογές,2023-03-14 21:46:53+00:00,,[],346,5,0,0,2023-03-14,21:46:53,0.014450867052023121,0.0,0.0,156.95000000000002
648,XzkILCNHPNo,"Zωή Κωνσταντοπούλου, Νέο Ηράκλειο (10/05/19)",2023-03-14 21:46:24+00:00,,[],14,0,0,0,2023-03-14,21:46:24,0.0,0.0,0.0,6.3
649,nbFS-npdTS8,"Zωή Κωνσταντοπούλου, Παραλία Θεσσαλονίκης (07/05/19)",2023-03-14 21:45:43+00:00,,[],308,15,0,2,2023-03-14,21:45:43,0.048701298701298704,0.006493506493506494,0.0,142.75
650,yplkpGK0g4A,Διακαναλική Συνέντευξη Τύπου της Πλεύσης Ελευθερίας (03/07/19),2023-03-14 21:44:55+00:00,,[],96,2,0,0,2023-03-14,21:44:55,0.020833333333333332,0.0,0.0,43.7
651,0mgN7d_2fo8,Διακαναλική Συνέντευξη Τύπου του συνδυασμού Πλεύση Ελευθερίας-Ζωή Κωνσταντοπούλου (22/05/19),2023-03-14 21:44:34+00:00,,[],255,5,0,0,2023-03-14,21:44:34,0.0196078431372549,0.0,0.0,116.0
652,v9DbtSJk-wc,Ευρωεκλογές 2019: Η κεντρική ομιλία της Ζωής Κωνσταντοπούλου στην Αιγείρα Αχαΐας,2023-03-14 21:43:41+00:00,"H Eπικεφαλής της Πλεύσης Ελευθερίας και υποψήφια Ευρωβουλευτής, Ζωή Κωνσταντοπούλου, πραγματοποίησε την κεντρική ομιλία της για τις Ευρωεκλογές μπροστά στη θάλασσα.

Απευθυνόμενη σε όλους τους Έλληνες, από την Αιγείρα, την πόλη που έδωσε μια μεγάλη μάχη ζωής!",[],55,2,0,0,2023-03-14,21:43:41,0.03636363636363636,0.0,0.0,25.25
